	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	
3.08954	0.291636	0.0622737	0.0202273	0.0980156	0.56083	0.0446733	-0.0294705	-0.0883109	0.335699	0.116252	0.117793	0.3427	-0.0313967	0.131646	0.120483	0.267115	0.115173	0.121209	0.181187	0.588416	2.35994	3.93607	1.17271	0.355273	0.735144	0.537398	-0.0288445	0.0194512	2.8936	-0.0342438	-0.103344	0.0281968	-0.119481	-0.157161	0.068744	-0.0638458	-0.162785	0.166656	-0.0682458	-0.332953	-0.166737	-0.169388	-0.0145421	0.0322751	0.125432	0.174049	-0.112511	0.194296	-0.141395	-0.271588	-0.0878365	-0.132656	-0.0890753	-0.0301195	0.287256	-0.197693	0.100064	0.266963	0.0122012	-0.0266104	0.140525	-0.0484227	0.288022	0.258122	0.0229984	-0.0916127	0.062667	-0.140734	0.0618394	0.102853	-0.0780565	0.00706372	0.219566	0.103645	1.32494	0.739818	3.91979	0.894416	0.500731	0.18275	0.198595	0.296431	0.217951	0.331448	0.33159	0.0211376	0.802684	0.364925	0.168056	0.0765947	-0.36312	0.50107	0.130918	-0.151407	
3.09251	0.247166	7.43955e-05	-0.019932	0.0897081	0.614749	-0.0372919	0.00865961	-0.178589	0.441379	0.0911974	0.0201456	0.232627	-0.018038	0.126958	0.0581552	0.284614	-0.0265604	0.133747	0.207748	0.571848	2.38107	3.82794	1.07824	0.14195	0.671633	0.473232	-0.0460032	0.106483	2.79361	-0.0304589	-0.111347	-0.0486103	-0.162825	-0.28203	0.169291	0.144278	-0.17991	0.235925	0.0797289	-0.172216	-0.116829	-0.00546108	0.0407631	-0.025348	0.217677	0.343367	-0.192743	0.204288	-0.0781	-0.116218	-0.133267	-0.0888192	-0.102489	0.0137702	0.413372	-0.19075	0.149651	0.328774	-0.0197747	0.0304512	0.115712	0.0127567	0.451897	0.279193	0.0548049	-0.0509861	0.0369146	-0.0962111	0.13515	0.150142	-0.0630868	0.075878	0.203638	0.109493	1.33462	0.688143	3.90052	0.959448	0.512732	0.0992647	0.162924	0.313295	0.185346	0.366847	0.363312	0.129844	0.80732	0.303372	0.175523	0.066952	-0.41089	0.487622	0.141713	-0.148527	
3.09548	0.0598239	0.072406	0.0564101	0.115054	0.594856	-0.0477705	0.0292241	-0.0482365	0.39863	0.0687207	-0.0238857	0.109252	-0.00467929	0.107925	-0.00353163	0.298908	-0.0018183	0.144527	0.172042	0.555279	2.40221	3.71981	0.983769	0.0313258	0.636506	0.380867	-0.146483	0.160044	2.79649	-0.026674	-0.12231	0.00227068	-0.206168	-0.368808	0.193686	0.215498	-0.266717	0.148994	0.167533	-0.0611182	-0.092406	0.0661055	0.0686475	0.0179972	0.309922	0.393623	-0.060839	0.21428	-0.0372773	-0.0483296	-0.146812	-0.125841	-0.0600169	0.0482087	0.457147	-0.206406	-0.0286761	0.290439	-0.0517506	0.0097132	0.0908994	0.073936	0.482564	0.300264	0.116126	0.157312	0.166121	-0.0516881	0.152261	0.200023	-0.0481172	0.232544	0.157623	0.0759133	1.1773	0.675774	3.88126	0.951	0.524732	0.254894	0.206725	0.330158	0.206265	0.305726	0.395034	0.0823201	0.666917	0.227482	0.173298	0.0830435	-0.4854	0.474174	0.152508	-0.184286	
3.09845	-0.0191362	0.144738	0.106072	0.140399	0.435869	0.0763175	0.0497887	0.0427432	0.400255	0.0510899	0.0328863	-0.0392109	0.00684079	0.0617435	0.000233975	0.286025	0.0229238	0.155307	0.0196625	0.570924	2.42334	3.61167	0.935583	0.113811	0.654792	0.348387	-0.170775	0.150834	2.81879	-0.0228891	-0.133274	0.0392317	-0.249512	-0.377729	0.0736036	0.0290685	-0.337513	0.0689624	0.142219	-0.0432585	-0.115906	-0.0357947	0.0449923	0.0613425	0.375264	0.219781	0.001159	0.251609	-0.0387129	0.0195586	-0.10042	-0.162862	0.0888784	0.0648565	0.346126	-0.264746	-0.0782435	0.252104	-0.0837266	0.0428736	0.0660869	0.135115	0.26433	0.292988	0.114979	0.270101	0.295326	-0.00716504	0.0637825	0.249904	-0.0139479	0.257621	0.111609	0.0423334	1.07186	0.663406	3.86199	0.804851	0.536733	0.352393	0.229567	0.347022	0.227184	0.0630508	0.349155	0.0450175	0.586176	0.124722	0.152765	0.099135	-0.559911	0.451941	0.163303	-0.220044	
3.10142	0.107132	0.217069	0.104801	0.165745	0.309221	0.13031	0.0703533	0.05972	0.48531	0.0334591	0.0896583	-0.0944227	0.0149002	0.0685999	0.126919	0.221905	0.0476659	0.166087	-0.0651659	0.647312	2.41025	3.53923	0.974311	0.196295	0.673079	0.428616	-0.0523369	0.141623	2.87749	-0.0239576	-0.144237	0.0496104	-0.267082	-0.240489	0.041696	-0.0669073	-0.378208	0.00193747	0.116904	-0.0648374	-0.109527	-0.0587709	0.021337	0.104688	0.390116	0.132161	-0.0681334	0.340395	-0.0401485	0.0874469	0.0101639	-0.199883	0.148971	0.0815043	0.3084	-0.258237	0.113454	0.213769	-0.0775108	0.176855	0.0975111	0.183517	0.197201	0.232806	-0.00413901	0.200524	0.424532	0.0238503	0.014582	0.299785	0.0562944	0.0362805	0.0655942	0.00875347	1.0655	0.651037	3.90277	0.723086	0.548733	0.340482	0.212702	0.34338	0.248102	-0.0088462	0.156304	0.0272293	0.617151	0.0219606	0.132232	0.115226	-0.634421	0.413179	0.174099	-0.255802	
3.10439	0.157898	0.246371	0.103531	0.195767	0.243381	0.052638	0.0755135	0.0660184	0.491366	0.0158283	0.14643	0.0258472	0.0229595	0.175626	0.151191	0.182601	0.150879	0.176866	-0.0236925	0.66635	2.33276	3.53403	1.01304	0.27878	0.691365	0.524716	0.0613328	0.132412	2.86295	-0.0341477	-0.109639	0.0599891	-0.235856	-0.0935035	0.176717	0.00698669	-0.344724	-0.0650874	0.0915887	-0.160335	-0.0470852	0.0661677	-0.00231823	0.13519	0.404968	0.20648	-0.102424	0.353007	-0.041584	0.0880757	0.241161	-0.22242	0.0403176	0.0981522	0.408168	-0.129499	0.232124	0.169017	0.000375759	0.227599	0.234386	0.207961	0.411799	0.172624	-0.072431	0.182354	0.408917	0.0295371	0.0390188	0.273971	0.126537	-0.0887013	0.0535219	-0.0354856	1.05915	0.638669	4.05612	0.76172	0.547202	0.328572	0.195837	0.301098	0.265348	0.2398	0.074965	0.00944119	0.648127	-0.0808003	0.1117	0.122317	-0.646725	0.374418	0.184894	-0.268611	
3.10736	0.0660023	0.194705	0.102261	0.234555	0.177541	0.0466521	0.0517851	0.0522893	0.349214	0.0547377	0.184226	0.133037	0.031019	0.252465	-0.0164546	0.189977	0.400726	0.187646	0.0177808	0.577483	2.25527	3.52883	1.05177	0.327019	0.724978	0.650621	0.166088	0.131593	2.71147	-0.0443378	0.0107485	0.0703678	-0.20463	0.0717386	0.235372	0.0582356	-0.172082	-0.132112	0.0488265	-0.203174	-0.0158106	0.151589	-0.0333062	0.141633	0.41982	0.259214	-0.0711177	0.22254	-0.0430195	-0.037471	0.346271	-0.217792	-0.0581463	0.109745	0.435303	-0.0961414	0.214251	0.112236	0.00627176	0.122977	0.27472	0.232406	0.554522	0.112441	-0.0449422	0.262134	0.120751	0.0352238	0.0634556	0.106189	0.196779	-0.0336245	0.105288	-0.0997671	1.05279	0.6263	4.09495	0.800354	0.519898	0.316662	0.178972	0.258817	0.275697	0.345932	0.204372	-0.00834698	0.679102	-0.0958685	0.0911667	0.112478	-0.542411	0.335656	0.195689	-0.238354	
3.11033	0.0279074	0.14304	0.101906	0.273344	0.111701	0.175033	0.0280568	0.0385602	0.258153	0.199496	0.186497	0.215667	0.050938	0.272414	-0.0747082	0.197354	0.49883	0.198426	0.0592542	0.520321	2.17777	3.52363	1.07183	0.311138	0.78731	0.67644	0.194443	0.146443	2.63792	-0.0545279	0.0682387	0.106221	-0.173404	0.106857	0.149763	0.0670486	-0.0922934	-0.125043	-0.0265963	-0.147529	-0.0428909	0.163108	-0.0780175	0.148076	0.411873	0.271493	-0.0398117	0.137364	-0.0444551	-0.0801214	0.215749	-0.213164	-0.137289	0.111864	0.326478	-0.242174	0.162859	0.132567	-0.122642	0.0348526	0.134417	0.256851	0.563526	0.174453	-0.0174533	0.24614	0.00177903	0.0409105	0.0878924	0.0647432	0.224704	0.0214524	0.157055	-0.0908558	1.08367	0.613931	3.91951	0.838988	0.492594	0.332157	0.190897	0.216536	0.286046	0.185144	0.291903	-0.018082	0.672887	0.0527357	0.0706338	0.102638	-0.438096	0.323599	0.229068	-0.208097	
3.1133	0.0912545	0.0913746	0.103292	0.312132	0.124954	0.229968	0.00432847	0.0248311	0.262738	0.256252	0.188768	0.25822	0.0930842	0.239177	0.0715989	0.204731	0.313992	0.209206	0.0989363	0.522688	2.12643	3.51844	1.05699	0.295258	0.744399	0.51469	0.0802805	0.161292	2.70976	-0.0223349	0.00754967	0.190517	-0.171725	-0.101263	0.0990544	0.0758617	-0.186323	0.0211369	-0.102019	-0.0918835	-0.0999331	0.174627	-0.122729	0.154519	0.361322	0.283771	-0.00850573	0.137079	-0.0458907	0.0324056	0.1496	-0.208537	-0.216431	0.113983	0.291153	-0.279824	0.0489323	0.297147	-0.179793	-0.0225458	0.0726619	0.270743	0.481613	0.46354	0.0100355	0.0480456	0.200547	0.0465973	0.108802	0.259732	0.173462	0.0765292	0.208821	0.0553882	1.18537	0.601563	3.8066	0.83381	0.465289	0.399014	0.257132	0.183091	0.296395	0.157554	0.300463	-0.0125067	0.59733	0.132239	0.0501009	0.0927989	-0.333782	0.361569	0.304635	-0.177841	
3.11627	0.154602	0.0656155	0.104678	0.263325	0.286297	0.147533	-0.00657304	-0.0194782	0.267324	0.148611	0.191039	0.225678	0.105689	0.105918	0.172034	0.218362	0.203902	0.210252	0.135284	0.525055	2.12409	3.51324	1.04215	0.279377	0.504708	0.405559	0.0659371	0.176142	2.74488	0.0891739	-0.0507774	0.241265	-0.225749	-0.118889	0.114136	0.0846747	-0.205966	0.0841891	-0.177442	-0.0362381	-0.212954	0.186147	-0.16744	0.160963	0.310771	0.29605	0.00191409	0.174987	-0.0473262	0.0473829	0.203683	-0.187064	-0.295574	0.116102	0.393116	-0.11406	-0.0649948	0.405723	-0.102848	0.00352533	0.157566	0.264936	0.230917	0.562281	0.0336037	-0.0261935	0.285243	0.052284	0.123127	0.338885	0.122219	0.0977964	0.239231	0.133157	1.23443	0.600936	3.81046	0.747056	0.448933	0.423377	0.281273	0.166228	0.333356	0.378904	0.241929	-0.00693126	0.521773	0.083048	0.029568	0.0578435	-0.276514	0.39954	0.307831	-0.163585	
3.11925	0.217949	0.0883952	0.106064	0.0510392	0.44764	0.0650987	0.00647755	-0.120896	0.271909	-0.00179622	0.168829	0.178923	0.0630459	0.0458918	0.186873	0.243709	0.232889	0.193184	0.109015	0.527422	2.12174	3.50804	1.02731	0.263496	0.366152	0.394828	0.237394	0.159241	2.71162	0.122703	-0.104676	0.228354	-0.196953	0.218814	0.129219	0.0979229	-0.0866583	-0.00849502	-0.163585	-0.00163226	-0.236355	0.179245	-0.111609	0.167406	0.26022	0.288374	-0.0266411	0.284328	-0.0542747	-0.119858	0.259781	-0.134135	-0.320318	0.0790953	0.391145	-0.0281283	-0.178922	0.409758	-0.062	0.18473	0.24247	0.259128	0.142258	0.308061	0.049815	0.134562	0.156173	0.0579708	0.137452	0.201712	0.070977	0.0561566	0.229645	0.0827184	1.18358	0.622177	3.81431	0.660301	0.453337	0.368272	0.226176	0.182039	0.420058	0.510935	0.0571348	-0.00135584	0.446216	0.0919712	0.0233283	-0.0241514	-0.307071	0.437511	0.17613	-0.179229	
3.12222	0.238649	0.111175	0.111282	-0.0861022	0.608983	-0.017336	0.0195282	-0.143128	0.343662	0.0170721	0.100986	0.105591	0.00253008	0.123294	0.201712	0.241726	0.261876	0.176116	-0.0335792	0.520191	2.11939	3.50284	1.0064	0.247616	0.416293	0.384097	0.332237	0.0832997	2.62704	0.0106117	-0.0955019	0.175552	-0.0123533	0.321643	0.144301	0.119447	-0.0265642	-0.0439496	0.016686	-0.00620785	-0.0926729	0.138042	0.13159	0.173849	0.261681	0.24346	-0.0551964	0.384257	-0.0715015	-0.203971	0.319634	-0.0812062	-0.242349	-0.0309317	0.195453	-0.0917056	-0.214395	0.413793	-0.0884559	0.221047	0.327374	0.253321	0.353771	0.172733	0.0660264	0.237693	0.0998165	0.0636575	0.151777	0.140552	0.072829	0.0542144	0.220058	0.03228	1.14639	0.643419	3.81816	0.573547	0.457741	0.361039	0.155272	0.259025	0.447738	0.476389	-0.0386024	0.0078902	0.420926	0.208897	0.0438612	-0.0512716	-0.337628	0.446034	0.120084	-0.194873	
3.12519	0.179278	0.133955	0.123756	-0.0833016	0.677414	-0.0532794	0.0325787	-0.0177949	0.540619	0.255621	0.0331438	0.0724472	-0.0913397	0.147361	0.216551	0.188659	0.290863	0.159048	-0.0795046	0.495015	2.12452	3.4743	0.974188	0.231735	0.466433	0.373366	0.284776	0.0747674	2.4471	0.0156531	0.0316762	0.04721	0.0582098	-0.0127064	0.15459	0.140971	-0.0768429	0.0275852	0.126875	0.0288756	-0.0491417	0.0968388	0.256974	0.180292	0.359921	0.198545	-0.0837517	0.46662	-0.0887282	-0.133138	0.379486	-0.0282773	-0.164381	-0.0597442	0.122601	-0.122677	-0.104118	0.417828	-0.0810249	-0.0113421	0.323317	0.171715	0.474114	0.257397	0.0822378	0.231723	0.179432	0.0692957	0.162123	0.221042	0.173586	0.125977	0.210472	-0.0181584	1.13507	0.664661	3.82489	0.571577	0.462144	0.443141	0.0546758	0.27775	0.36533	0.441843	0.0328985	0.0240854	0.488956	0.25653	0.064394	0.0241637	-0.368185	0.399625	0.204759	-0.210517	
3.12816	0.195831	0.105597	0.136229	-0.0616888	0.572624	-0.00263811	0.0124356	0.0183301	0.605176	0.0403391	-0.0346987	0.114287	-0.116087	0.0715555	0.139391	0.202585	0.268151	0.119308	0.0537694	0.46984	2.1436	3.40217	0.941975	0.215854	0.516573	0.367189	0.278074	0.191311	2.34081	0.238962	0.0883912	0.031003	-0.0852987	-0.178821	0.155883	0.162495	-0.0898249	0.0991199	0.106715	0.137657	-0.191929	0.0556356	0.163274	0.173692	0.384901	0.153631	-0.0536444	0.421316	-0.105955	-0.0701086	0.439339	-0.038466	-0.0864117	0.062693	0.278222	-0.0927157	0.00615979	0.407344	-0.0105432	-0.104228	0.15387	-0.0507862	0.425927	0.260257	0.0884156	0.234769	0.219607	0.0748438	0.165072	0.228585	0.197008	0.155502	0.189508	-0.028785	1.12374	0.682888	3.83696	0.7268	0.471885	0.454223	0.0244305	0.187627	0.330943	0.407297	0.104399	0.0402806	0.556986	0.17566	0.084927	0.0382086	-0.396056	0.353217	0.289433	-0.181931	
3.13113	0.354625	-0.0181649	0.148703	-0.00511653	0.467835	0.0480032	-0.0694272	-0.111432	0.423455	-0.0483974	-0.0707373	0.134118	-0.0121158	0.0433161	-0.108705	0.341468	0.149655	0.037561	0.124252	0.444664	2.16268	3.33004	0.909762	0.202629	0.533688	0.369493	0.346913	0.202382	2.37105	0.331942	0.0135555	0.22668	-0.145757	-0.0324656	0.157175	0.132784	-0.033435	0.170655	0.107023	0.150463	-0.263259	0.0475473	0.0946444	0.142867	0.273853	0.173834	0.0854642	0.138257	-0.0822453	-0.0215949	0.449363	-0.166016	-0.0615366	0.220711	0.348503	-0.0886024	0.116437	0.369874	0.0599384	0.0610543	-0.0155768	-0.152182	0.349211	0.112076	0.0758459	0.25485	0.186184	0.0803918	0.168022	0.100481	0.0766752	0.106774	0.147328	0.0348113	1.11242	0.695526	3.84904	0.807927	0.491702	0.333054	0.126054	0.0975043	0.385937	0.38111	0.1759	0.0564757	0.625016	0.129486	0.0906927	-0.0622352	-0.418936	0.306808	0.374108	-0.0710466	
3.1341	0.389873	-0.0789017	0.146924	0.0514557	0.363045	0.0986446	-0.0803784	-0.161788	0.221846	0.0977527	-0.0477447	0.112973	0.0204748	0.103961	-0.246799	0.361594	0.03116	0.0163539	0.0785849	0.448588	2.18176	3.2579	0.917814	0.194333	0.489447	0.371796	0.415753	0.0181675	2.43817	0.182585	-0.0233314	0.29182	-0.0506409	0.0353801	0.158468	0.00787596	-0.0688602	0.196105	0.145322	-0.0147022	-0.201937	0.10086	0.0725355	0.112043	0.20407	0.31504	0.107085	-0.00817019	0.0174611	-0.0147605	0.366916	-0.215775	-0.136487	0.444851	0.260401	-0.132692	0.159305	0.332404	0.13042	0.105848	-0.185024	-0.0289449	0.219868	0.0031468	0.0632762	0.246039	0.152762	0.0859399	0.170971	-0.0371499	-0.0196587	0.0978547	0.105148	0.0984075	1.08458	0.587429	3.86111	0.751969	0.452891	0.273226	0.183427	0.00738144	0.440931	0.370448	0.171606	0.0408319	0.673534	0.147514	0.0689154	-0.0709671	-0.441816	0.246927	0.404278	0.0398378	
3.13707	0.194151	-0.0223045	0.118281	0.108028	0.284071	0.116012	0.0402407	-0.0647983	-0.0166765	0.181437	-0.024752	0.0918286	-0.0795775	0.111124	-0.180943	0.160685	-0.0873353	0.107084	0.0388125	0.506686	2.15153	3.18795	1.00052	0.186037	0.445205	0.3741	0.484592	-0.0533858	2.5735	0.076866	0.010479	0.110825	0.00462454	-0.0422822	0.151751	-0.0258199	-0.274697	0.135767	0.18362	-0.140098	-0.140614	0.154173	0.0504265	0.0812176	0.210747	0.369302	-0.0891342	0.0993154	0.117167	-0.0852836	0.284469	-0.121197	-0.166666	0.533258	0.209252	-0.144086	0.0774752	0.294934	0.131996	-0.071862	-0.174219	0.0442662	0.18195	-0.0334628	0.0507065	0.182757	0.11934	0.0728078	0.150274	-0.0399078	-0.0714767	0.162529	0.0629682	0.162004	1.02559	0.255897	3.77047	0.689249	0.3036	0.327379	0.158031	0.0129571	0.495925	0.359786	0.0255835	-0.0348341	0.685982	0.165542	0.0471381	0.0909729	-0.464696	0.162021	0.333502	0.150722	
3.14004	0.074561	-0.0104123	0.151216	0.0950373	0.253022	0.0716761	0.114814	0.00609978	-0.122432	0.149423	-0.00175936	0.0706839	-0.110316	0.0185605	-0.0976376	0.0335298	-0.10385	0.078461	0.00992094	0.468402	2.02972	3.12206	0.98569	0.177741	0.400963	0.329161	0.494929	0.0832083	2.5365	0.0521186	0.0442895	-0.00270276	-0.0146005	-0.0970142	0.130061	0.109596	-0.405734	0.0754286	0.221919	-0.191906	-0.079292	0.207486	0.0283176	0.119464	0.217424	0.262347	-0.136452	0.129989	0.216874	-0.127765	0.202022	-0.0775374	-0.112842	0.369958	0.226544	-0.0946375	-0.0043545	0.267979	0.00590968	-0.165637	0.170268	0.024886	0.312307	-0.0700724	0.0381369	0.152023	0.0815441	0.0250947	0.0858114	0.154036	-0.123295	0.149969	0.0712552	0.146139	0.96659	0.0989161	3.48971	0.614044	0.208125	0.338801	0.132635	0.196563	0.501838	0.349123	-0.0529732	-0.0515258	0.69843	0.18357	0.0253608	0.18633	-0.497714	0.0771145	0.262727	0.145902	
3.14301	0.0970024	-0.0815696	0.299973	-0.0466732	0.221973	0.0273398	0.104137	0.0286863	0.0177231	0.0561607	0.010071	0.0621502	-0.0125269	0.00465779	0.0179486	0.043357	0.0677684	-0.170374	-0.0189706	0.251075	1.99568	3.09111	0.79042	0.146812	0.362242	0.196626	0.3973	0.181374	2.1814	0.0273713	0.0780999	0.0107136	-0.0338256	-0.109338	0.108372	0.159382	-0.398234	0.0150906	0.142195	-0.17568	-0.0493973	0.225932	0.0217362	0.285449	0.2241	0.15834	0.0917285	0.0182208	0.21872	-0.11831	0.142194	-0.128152	-0.0604195	0.222161	0.217622	-0.0983929	-0.0861842	0.260485	-0.120176	-0.104743	0.352508	0.00550574	0.375431	-0.106682	0.0255672	0.182525	0.0356223	-0.0226185	0.0213488	0.188613	-0.175113	-0.0050734	0.173254	-0.0172373	0.907596	0.264279	3.37063	0.538838	0.21385	0.270991	0.107239	0.281601	0.416787	0.360017	-0.0056416	0.0427248	0.710878	0.167895	-0.0132934	0.158041	-0.549495	-0.00779182	0.191951	-0.0732876	
3.14598	0.0527355	-0.152727	0.374222	-0.112821	0.190925	-0.0169965	0.0579047	0.0512729	0.10906	-0.150305	0.00127137	0.0769965	0.0208102	0.137119	0.0673503	0.0531842	0.17381	-0.237085	-0.0478621	0.150772	2.12434	3.12503	0.674506	0.0740451	0.33373	0.124645	0.338191	0.208693	1.94052	0.0026239	0.0738565	-0.00190865	-0.0530507	-0.10526	0.0866825	0.0507442	-0.349575	-0.0173455	-0.155646	-0.033836	-0.0775967	0.180003	0.0438452	0.372388	0.217749	0.0597864	0.202095	-0.0254421	0.0396659	-0.108855	0.124166	-0.178768	-0.01062	0.103054	0.160259	-0.200945	-0.127686	0.252991	-0.246262	-0.0663947	0.235032	-0.0138745	0.315071	-0.102433	0.0129975	0.213026	-0.0102994	-0.0703316	-0.0431139	0.156309	-0.168688	-0.120197	0.223641	-0.106809	0.863511	0.357	3.55018	0.463632	0.219575	0.207025	0.104802	0.183657	0.331736	0.41077	0.0255039	0.0616796	0.662182	0.0901158	-0.0832919	0.102163	-0.601276	-0.0838149	0.114343	-0.199786	
3.14895	-0.115717	-0.223884	0.308621	-0.0394456	0.201918	-0.0432362	-0.054014	0.0738595	0.11017	-0.252374	-0.0075283	0.0918427	-0.0651106	0.180196	-0.00543532	0.0630114	0.159134	0.0315136	-0.039973	0.267397	2.175	3.08349	0.70509	0.00127828	0.305219	0.164703	0.350021	0.168228	1.91	0.011412	-0.000979169	-0.0634215	-0.083569	-0.070914	0.0601736	-0.0578935	-0.224851	0.00193776	-0.289056	0.0282491	-0.0755837	0.134074	0.0659541	0.313447	0.187364	0.0484182	0.0949471	0.0569207	-0.139388	-0.0994004	0.106138	-0.229383	-0.0506124	0.0656119	0.102896	-0.237924	-0.0949066	0.245497	-0.303441	-0.0695015	0.182545	-0.0336347	0.254711	-0.0232256	0.000427858	0.243527	-0.0562212	-0.108289	-0.0957208	0.000430718	-0.0546879	-0.161837	0.178394	-0.0596602	0.847421	0.315861	3.67769	0.385327	0.2253	0.150173	0.145127	0.103878	0.246686	0.461523	0.0265109	-0.0607135	0.500936	0.0123368	-0.111421	-0.00484004	-0.653057	-0.143408	0.0241357	-0.154917	
3.15192	-0.207826	-0.247576	0.24302	-0.00390321	0.290629	-0.0360592	-0.148131	0.086479	0.111279	-0.1619	-0.016328	0.106689	-0.101384	0.0573109	-0.0340369	0.0663171	0.096576	0.167129	0.0355178	0.326033	2.08136	2.90218	0.735675	-0.0714885	0.276708	0.177917	0.316044	0.00306169	1.91652	0.0821603	-0.0250063	-0.0911079	-0.135108	-0.169604	0.0246949	-0.166531	-0.13763	-0.0626001	-0.119224	-0.0566212	-0.0178422	0.0881455	0.0880631	0.219463	0.156979	0.198026	0.0172936	0.139283	-0.318442	-0.0925614	0.0881103	-0.279998	-0.258362	0.178968	0.0455334	-0.153398	-0.062127	0.21367	-0.233498	-0.0726083	0.249855	-0.0540953	0.194352	-0.0262779	-0.00225856	0.238368	-0.0594321	-0.128262	-0.126478	-0.0358522	-0.0184532	-0.134355	0.126147	-0.0817987	0.831332	0.271691	3.70929	0.301322	0.253025	0.0933204	0.164231	0.057747	0.164111	0.512275	0.0275179	-0.12397	0.33969	-0.0654421	-0.0619558	-0.0521628	-0.698696	-0.131836	0.00690341	-0.112948	
3.15489	-0.158114	-0.183464	0.177419	-0.0380706	0.304495	-0.0288823	-0.209429	0.0807216	0.112389	-0.0750194	-0.0227291	0.102514	-0.04599	-0.0261008	0.0187587	0.057562	-0.0539384	0.0584319	0.111009	0.277404	1.98773	2.79097	0.766259	-0.0636507	0.248197	0.141566	0.197891	-0.122509	1.9911	0.0742782	0.0450195	-0.0554153	-0.228402	-0.250318	-0.0107839	-0.216016	-0.119574	-0.282181	-0.00231875	-0.098229	-0.00737266	0.0871698	0.0805138	0.0609455	0.126594	0.243958	-0.00602214	0.221646	-0.343132	-0.0905465	0.074145	-0.330613	-0.41647	0.186694	0.0214133	-0.0668195	-0.0293474	0.137	-0.163555	-0.0757151	0.317164	-0.074556	0.19137	-0.179917	0.0133655	0.166403	0.0163796	-0.148234	-0.157234	0.148367	-0.125544	0.0200964	0.0609596	-0.232017	0.815242	0.221948	3.6714	0.217317	0.321946	0.036468	0.14389	0.0116163	0.0861067	0.504185	0.028525	-0.0764462	0.178444	-0.112694	-0.0386945	0.0108708	-0.733016	0.0110814	0.123964	-0.0763303	
