"t1_60_ico_bin_ppm","t1_60_ico_nat_ppm","t1_60_ico_zf_ppm","t2_60_ico_bin_ppm","t2_60_ico_nat_ppm","t2_60_ico_zf_ppm","t2_400_ico_bin_ppm","t2_400_ico_pbin_ppm","t2_400_ico_nat_ppm","t2_400_ico_zf_ppm"
"","4.07359","1.49917","","4.07355","1.49903","","1.90342","-2.40612","-2.82949"
"","4.07953","1.50214","","4.07949","1.502","","1.90936","-2.40514","-2.829"
"","4.08547","1.50511","","4.08543","1.50497","","1.9153","-2.40416","-2.82851"
"","4.09141","1.50808","","4.09137","1.50794","","1.92124","-2.40319","-2.82802"
"","4.09735","1.51105","","4.09731","1.51091","","1.92718","-2.40221","-2.82753"
"","4.10328","1.51402","","4.10325","1.51388","","1.93312","-2.40123","-2.82705"
"","4.10922","1.51699","","4.10919","1.51685","","1.93906","-2.40026","-2.82656"
"","4.11516","1.51996","","4.11513","1.51981","","1.945","-2.39928","-2.82607"
"","4.1211","1.52293","","4.12106","1.52278","","1.95094","-2.39831","-2.82558"
"","4.12704","1.52589","","4.127","1.52575","","1.95688","-2.39733","-2.82509"
"","4.13298","1.52886","","4.13294","1.52872","","1.96282","-2.39635","-2.8246"
"","4.13892","1.53183","","4.13888","1.53169","","1.96876","-2.39538","-2.82412"
"","4.14485","1.5348","","4.14482","1.53466","","1.9747","-2.3944","-2.82363"
"","4.15079","1.53777","","4.15076","1.53763","","1.98064","-2.39342","-2.82314"
"","4.15673","1.54074","","4.1567","1.5406","","1.98658","-2.39245","-2.82265"
"","4.16267","1.54371","","4.16264","1.54357","","1.99252","-2.39147","-2.82216"
"","4.16861","1.54668","","4.16858","1.54654","","1.99846","-2.39049","-2.82167"
"","4.17455","1.54965","","4.17451","1.54951","","2.0044","-2.38952","-2.82119"
"","4.18049","1.55262","","4.18045","1.55248","","2.01034","-2.38854","-2.8207"
"","4.18643","1.55559","","4.18639","1.55545","","2.01628","-2.38756","-2.82021"
"","4.19236","1.55856","","4.19233","1.55842","","2.02222","-2.38659","-2.81972"
"","4.1983","1.56153","","4.19827","1.56139","","2.02817","-2.38561","-2.81923"
"","4.20424","1.5645","","4.20421","1.56436","","2.03411","-2.38463","-2.81874"
"","4.21018","1.56747","","4.21015","1.56733","","2.04005","-2.38366","-2.81826"
"","4.21612","1.57044","","4.21609","1.5703","","2.04599","-2.38268","-2.81777"
"","4.22206","1.5734","","4.22203","1.57327","","2.05193","-2.3817","-2.81728"
"","4.228","1.57637","","4.22796","1.57623","","2.05787","-2.38073","-2.81679"
"","4.23393","1.57934","","4.2339","1.5792","","2.06381","-2.37975","-2.8163"
"","4.23987","1.58231","","4.23984","1.58217","","2.06975","-2.37877","-2.81581"
"","4.24581","1.58528","","4.24578","1.58514","","2.07569","-2.3778","-2.81533"
"","4.25175","1.58825","","4.25172","1.58811","","2.08163","-2.37682","-2.81484"
"","4.25769","1.59122","","4.25766","1.59108","","2.08757","-2.37584","-2.81435"
"","4.26363","1.59419","","4.2636","1.59405","","2.09351","-2.37487","-2.81386"
"","4.26957","1.59716","","4.26954","1.59702","","2.09945","-2.37389","-2.81337"
"","4.27551","1.60013","","4.27548","1.59999","","2.10539","-2.37291","-2.81289"
"","4.28144","1.6031","","4.28142","1.60296","","2.11133","-2.37194","-2.8124"
"","4.28738","1.60607","","4.28735","1.60593","","2.11727","-2.37096","-2.81191"
"","4.29332","1.60904","","4.29329","1.6089","","2.12321","-2.36998","-2.81142"
"","4.29926","1.61201","","4.29923","1.61187","","2.12915","-2.36901","-2.81093"
"","4.3052","1.61498","","4.30517","1.61484","","2.13509","-2.36803","-2.81044"
"","4.31114","1.61794","","4.31111","1.61781","","2.14103","-2.36705","-2.80996"
"","4.31708","1.62091","","4.31705","1.62078","","2.14697","-2.36608","-2.80947"
"","4.32302","1.62388","","4.32299","1.62375","","2.15291","-2.3651","-2.80898"
"","4.32895","1.62685","","4.32893","1.62672","","2.15885","-2.36412","-2.80849"
"","4.33489","1.62982","","4.33487","1.62968","","2.16479","-2.36315","-2.808"
"","4.34083","1.63279","","4.3408","1.63265","","2.17073","-2.36217","-2.80751"
"","4.34677","1.63576","","4.34674","1.63562","","2.17667","-2.36119","-2.80703"
"","4.35271","1.63873","","4.35268","1.63859","","2.18262","-2.36022","-2.80654"
"","4.35865","1.6417","","4.35862","1.64156","","2.18856","-2.35924","-2.80605"
"","4.36459","1.64467","","4.36456","1.64453","","2.1945","-2.35826","-2.80556"
"","4.37052","1.64764","","4.3705","1.6475","","2.20044","-2.35729","-2.80507"
"","4.37646","1.65061","","4.37644","1.65047","","2.20638","-2.35631","-2.80458"
"","4.3824","1.65358","","4.38238","1.65344","","2.21232","-2.35533","-2.8041"
"","4.38834","1.65655","","4.38832","1.65641","","2.21826","-2.35436","-2.80361"
"","4.39428","1.65952","","4.39425","1.65938","","2.2242","-2.35338","-2.80312"
"","4.40022","1.66248","","4.40019","1.66235","","2.23014","-2.3524","-2.80263"
"","4.40616","1.66545","","4.40613","1.66532","","2.23608","-2.35143","-2.80214"
"","4.4121","1.66842","","4.41207","1.66829","","2.24202","-2.35045","-2.80165"
"","4.41803","1.67139","","4.41801","1.67126","","2.24796","-2.34947","-2.80117"
"","4.42397","1.67436","","4.42395","1.67423","","2.2539","-2.3485","-2.80068"
"","4.42991","1.67733","","4.42989","1.6772","","2.25984","-2.34752","-2.80019"
"","4.43585","1.6803","","4.43583","1.68017","","2.26578","-2.34655","-2.7997"
"","4.44179","1.68327","","4.44177","1.68314","","2.27172","-2.34557","-2.79921"
"","4.44773","1.68624","","4.4477","1.6861","","2.27766","-2.34459","-2.79872"
"","4.45367","1.68921","","4.45364","1.68907","","2.2836","-2.34362","-2.79824"
"","4.4596","1.69218","","4.45958","1.69204","","2.28954","-2.34264","-2.79775"
"","4.46554","1.69515","","4.46552","1.69501","","2.29548","-2.34166","-2.79726"
"","4.47148","1.69812","","4.47146","1.69798","","2.30142","-2.34069","-2.79677"
"","4.47742","1.70109","","4.4774","1.70095","","2.30736","-2.33971","-2.79628"
"","4.48336","1.70406","","4.48334","1.70392","","2.3133","-2.33873","-2.7958"
"","4.4893","1.70702","","4.48928","1.70689","","2.31924","-2.33776","-2.79531"
"","4.49524","1.70999","","4.49522","1.70986","","2.32518","-2.33678","-2.79482"
"","4.50118","1.71296","","4.50116","1.71283","","2.33112","-2.3358","-2.79433"
"","4.50711","1.71593","","4.50709","1.7158","","2.33707","-2.33483","-2.79384"
"","4.51305","1.7189","","4.51303","1.71877","","2.34301","-2.33385","-2.79335"
"","4.51899","1.72187","","4.51897","1.72174","","2.34895","-2.33287","-2.79287"
"","4.52493","1.72484","","4.52491","1.72471","","2.35489","-2.3319","-2.79238"
"","4.53087","1.72781","","4.53085","1.72768","","2.36083","-2.33092","-2.79189"
"","4.53681","1.73078","","4.53679","1.73065","","2.36677","-2.32994","-2.7914"
"","4.54275","1.73375","","4.54273","1.73362","","2.37271","-2.32897","-2.79091"
"","4.54869","1.73672","","4.54867","1.73659","","2.37865","-2.32799","-2.79042"
"","4.55462","1.73969","","4.55461","1.73955","","2.38459","-2.32701","-2.78994"
"","4.56056","1.74266","","4.56054","1.74252","","2.39053","-2.32604","-2.78945"
"","4.5665","1.74563","","4.56648","1.74549","","2.39647","-2.32506","-2.78896"
"","4.57244","1.7486","","4.57242","1.74846","","2.40241","-2.32408","-2.78847"
"","4.57838","1.75156","","4.57836","1.75143","","2.40835","-2.32311","-2.78798"
"","4.58432","1.75453","","4.5843","1.7544","","2.41429","-2.32213","-2.78749"
"","4.59026","1.7575","","4.59024","1.75737","","2.42023","-2.32115","-2.78701"
"","4.59619","1.76047","","4.59618","1.76034","","2.42617","-2.32018","-2.78652"
"","4.60213","1.76344","","4.60212","1.76331","","2.43211","-2.3192","-2.78603"
"","4.60807","1.76641","","4.60806","1.76628","","2.43805","-2.31822","-2.78554"
"","4.61401","1.76938","","4.61399","1.76925","","2.44399","-2.31725","-2.78505"
"","4.61995","1.77235","","4.61993","1.77222","","2.44993","-2.31627","-2.78456"
"","4.62589","1.77532","","4.62587","1.77519","","2.45587","-2.31529","-2.78408"
"","4.63183","1.77829","","4.63181","1.77816","","2.46181","-2.31432","-2.78359"
"","4.63777","1.78126","","4.63775","1.78113","","2.46775","-2.31334","-2.7831"
"","4.6437","1.78423","","4.64369","1.7841","","2.47369","-2.31236","-2.78261"
"","4.64964","1.7872","","4.64963","1.78707","","2.47963","-2.31139","-2.78212"
"","4.65558","1.79017","","4.65557","1.79004","","2.48557","-2.31041","-2.78163"
"","4.66152","1.79314","","4.66151","1.79301","","2.49152","-2.30943","-2.78115"
"","4.66746","1.79611","","4.66745","1.79597","","2.49746","-2.30846","-2.78066"
"","4.6734","1.79907","","4.67338","1.79894","","2.5034","-2.30748","-2.78017"
"","4.67934","1.80204","","4.67932","1.80191","","2.50934","-2.3065","-2.77968"
"","4.68527","1.80501","","4.68526","1.80488","","2.51528","-2.30553","-2.77919"
"","4.69121","1.80798","","4.6912","1.80785","","2.52122","-2.30455","-2.77871"
"","4.69715","1.81095","","4.69714","1.81082","","2.52716","-2.30357","-2.77822"
"","4.70309","1.81392","","4.70308","1.81379","","2.5331","-2.3026","-2.77773"
"","4.70903","1.81689","","4.70902","1.81676","","2.53904","-2.30162","-2.77724"
"","4.71497","1.81986","","4.71496","1.81973","","2.54498","-2.30064","-2.77675"
"","4.72091","1.82283","","4.7209","1.8227","","2.55092","-2.29967","-2.77626"
"","4.72685","1.8258","","4.72683","1.82567","","2.55686","-2.29869","-2.77578"
"","4.73278","1.82877","","4.73277","1.82864","","2.5628","-2.29772","-2.77529"
"","4.73872","1.83174","","4.73871","1.83161","","2.56874","-2.29674","-2.7748"
"","4.74466","1.83471","","4.74465","1.83458","","2.57468","-2.29576","-2.77431"
"","4.7506","1.83768","","4.75059","1.83755","","2.58062","-2.29479","-2.77382"
"","4.75654","1.84065","","4.75653","1.84052","","2.58656","-2.29381","-2.77333"
"","4.76248","1.84361","","4.76247","1.84349","","2.5925","-2.29283","-2.77285"
"","4.76842","1.84658","","4.76841","1.84646","","2.59844","-2.29186","-2.77236"
"","4.77436","1.84955","","4.77435","1.84943","","2.60438","-2.29088","-2.77187"
"","4.78029","1.85252","","4.78028","1.85239","","2.61032","-2.2899","-2.77138"
"","4.78623","1.85549","","4.78622","1.85536","","2.61626","-2.28893","-2.77089"
"","4.79217","1.85846","","4.79216","1.85833","","2.6222","-2.28795","-2.7704"
"","4.79811","1.86143","","4.7981","1.8613","","2.62814","-2.28697","-2.76992"
"","4.80405","1.8644","","4.80404","1.86427","","2.63408","-2.286","-2.76943"
"","4.80999","1.86737","","4.80998","1.86724","","2.64002","-2.28502","-2.76894"
"","4.81593","1.87034","","4.81592","1.87021","","2.64596","-2.28404","-2.76845"
"","4.82186","1.87331","","4.82186","1.87318","","2.65191","-2.28307","-2.76796"
"","4.8278","1.87628","","4.8278","1.87615","","2.65785","-2.28209","-2.76747"
"","4.83374","1.87925","","4.83374","1.87912","","2.66379","-2.28111","-2.76699"
"","4.83968","1.88222","","4.83967","1.88209","","2.66973","-2.28014","-2.7665"
"","4.84562","1.88519","","4.84561","1.88506","","2.67567","-2.27916","-2.76601"
"","4.85156","1.88815","","4.85155","1.88803","","2.68161","-2.27818","-2.76552"
"","4.8575","1.89112","","4.85749","1.891","","2.68755","-2.27721","-2.76503"
"","4.86344","1.89409","","4.86343","1.89397","","2.69349","-2.27623","-2.76454"
"","4.86937","1.89706","","4.86937","1.89694","","2.69943","-2.27525","-2.76406"
"","4.87531","1.90003","","4.87531","1.89991","","2.70537","-2.27428","-2.76357"
"","4.88125","1.903","","4.88125","1.90288","","2.71131","-2.2733","-2.76308"
"","4.88719","1.90597","","4.88719","1.90584","","2.71725","-2.27232","-2.76259"
"","4.89313","1.90894","","4.89312","1.90881","","2.72319","-2.27135","-2.7621"
"","4.89907","1.91191","","4.89906","1.91178","","2.72913","-2.27037","-2.76162"
"","4.90501","1.91488","","4.905","1.91475","","2.73507","-2.26939","-2.76113"
"","4.91094","1.91785","","4.91094","1.91772","","2.74101","-2.26842","-2.76064"
"","4.91688","1.92082","","4.91688","1.92069","","2.74695","-2.26744","-2.76015"
"","4.92282","1.92379","","4.92282","1.92366","","2.75289","-2.26646","-2.75966"
"","4.92876","1.92676","","4.92876","1.92663","","2.75883","-2.26549","-2.75917"
"","4.9347","1.92973","","4.9347","1.9296","","2.76477","-2.26451","-2.75869"
"","4.94064","1.93269","","4.94064","1.93257","","2.77071","-2.26353","-2.7582"
"","4.94658","1.93566","","4.94657","1.93554","","2.77665","-2.26256","-2.75771"
"","4.95252","1.93863","","4.95251","1.93851","","2.78259","-2.26158","-2.75722"
"","4.95845","1.9416","","4.95845","1.94148","","2.78853","-2.2606","-2.75673"
"","4.96439","1.94457","","4.96439","1.94445","","2.79447","-2.25963","-2.75624"
"","4.97033","1.94754","","4.97033","1.94742","","2.80041","-2.25865","-2.75576"
"","4.97627","1.95051","","4.97627","1.95039","","2.80636","-2.25767","-2.75527"
"","4.98221","1.95348","","4.98221","1.95336","","2.8123","-2.2567","-2.75478"
"","4.98815","1.95645","","4.98815","1.95633","","2.81824","-2.25572","-2.75429"
"","4.99409","1.95942","","4.99409","1.9593","","2.82418","-2.25474","-2.7538"
"","5.00003","1.96239","","5.00003","1.96226","","2.83012","-2.25377","-2.75331"
"","5.00596","1.96536","","5.00596","1.96523","","2.83606","-2.25279","-2.75283"
"","5.0119","1.96833","","5.0119","1.9682","","2.842","-2.25181","-2.75234"
"","5.01784","1.9713","","5.01784","1.97117","","2.84794","-2.25084","-2.75185"
"","5.02378","1.97427","","5.02378","1.97414","","2.85388","-2.24986","-2.75136"
"","5.02972","1.97723","","5.02972","1.97711","","2.85982","-2.24888","-2.75087"
"","5.03566","1.9802","","5.03566","1.98008","","2.86576","-2.24791","-2.75038"
"","5.0416","1.98317","","5.0416","1.98305","","2.8717","-2.24693","-2.7499"
"","5.04753","1.98614","","5.04754","1.98602","","2.87764","-2.24596","-2.74941"
"","5.05347","1.98911","","5.05348","1.98899","","2.88358","-2.24498","-2.74892"
"","5.05941","1.99208","","5.05941","1.99196","","2.88952","-2.244","-2.74843"
"","5.06535","1.99505","","5.06535","1.99493","","2.89546","-2.24303","-2.74794"
"","5.07129","1.99802","","5.07129","1.9979","","2.9014","-2.24205","-2.74745"
"","5.07723","2.00099","","5.07723","2.00087","","2.90734","-2.24107","-2.74697"
"","5.08317","2.00396","","5.08317","2.00384","","2.91328","-2.2401","-2.74648"
"","5.08911","2.00693","","5.08911","2.00681","","2.91922","-2.23912","-2.74599"
"","5.09504","2.0099","","5.09505","2.00978","","2.92516","-2.23814","-2.7455"
"","5.10098","2.01287","","5.10099","2.01275","","2.9311","-2.23717","-2.74501"
"","5.10692","2.01584","","5.10693","2.01572","","2.93704","-2.23619","-2.74453"
"","5.11286","2.01881","","5.11286","2.01868","","2.94298","-2.23521","-2.74404"
"","5.1188","2.02178","","5.1188","2.02165","","2.94892","-2.23424","-2.74355"
"","5.12474","2.02474","","5.12474","2.02462","","2.95486","-2.23326","-2.74306"
"","5.13068","2.02771","","5.13068","2.02759","","2.96081","-2.23228","-2.74257"
"","5.13661","2.03068","","5.13662","2.03056","","2.96675","-2.23131","-2.74208"
"","5.14255","2.03365","","5.14256","2.03353","","2.97269","-2.23033","-2.7416"
"","5.14849","2.03662","","5.1485","2.0365","","2.97863","-2.22935","-2.74111"
"","5.15443","2.03959","","5.15444","2.03947","","2.98457","-2.22838","-2.74062"
"","5.16037","2.04256","","5.16038","2.04244","","2.99051","-2.2274","-2.74013"
"","5.16631","2.04553","","5.16631","2.04541","","2.99645","-2.22642","-2.73964"
"","5.17225","2.0485","","5.17225","2.04838","","3.00239","-2.22545","-2.73915"
"","5.17819","2.05147","","5.17819","2.05135","","3.00833","-2.22447","-2.73867"
"","5.18412","2.05444","","5.18413","2.05432","","3.01427","-2.22349","-2.73818"
"","5.19006","2.05741","","5.19007","2.05729","","3.02021","-2.22252","-2.73769"
"","5.196","2.06038","","5.19601","2.06026","","3.02615","-2.22154","-2.7372"
"","5.20194","2.06335","","5.20195","2.06323","","3.03209","-2.22056","-2.73671"
"","5.20788","2.06632","","5.20789","2.0662","","3.03803","-2.21959","-2.73622"
"","5.21382","2.06928","","5.21383","2.06917","","3.04397","-2.21861","-2.73574"
"","5.21976","2.07225","","5.21977","2.07213","","3.04991","-2.21763","-2.73525"
"","5.22569","2.07522","","5.2257","2.0751","","3.05585","-2.21666","-2.73476"
"","5.23163","2.07819","","5.23164","2.07807","","3.06179","-2.21568","-2.73427"
"","5.23757","2.08116","","5.23758","2.08104","","3.06773","-2.2147","-2.73378"
"","5.24351","2.08413","","5.24352","2.08401","","3.07367","-2.21373","-2.73329"
"","5.24945","2.0871","","5.24946","2.08698","","3.07961","-2.21275","-2.73281"
"","5.25539","2.09007","","5.2554","2.08995","","3.08555","-2.21177","-2.73232"
"","5.26133","2.09304","","5.26134","2.09292","","3.09149","-2.2108","-2.73183"
"","5.26727","2.09601","","5.26728","2.09589","","3.09743","-2.20982","-2.73134"
"","5.2732","2.09898","","5.27322","2.09886","","3.10337","-2.20884","-2.73085"
"","5.27914","2.10195","","5.27915","2.10183","","3.10931","-2.20787","-2.73036"
"","5.28508","2.10492","","5.28509","2.1048","","3.11526","-2.20689","-2.72988"
"","5.29102","2.10789","","5.29103","2.10777","","3.1212","-2.20591","-2.72939"
"","5.29696","2.11086","","5.29697","2.11074","","3.12714","-2.20494","-2.7289"
"","5.3029","2.11382","","5.30291","2.11371","","3.13308","-2.20396","-2.72841"
"","5.30884","2.11679","","5.30885","2.11668","","3.13902","-2.20298","-2.72792"
"","5.31478","2.11976","","5.31479","2.11965","","3.14496","-2.20201","-2.72743"
"","5.32071","2.12273","","5.32073","2.12262","","3.1509","-2.20103","-2.72695"
"","5.32665","2.1257","","5.32667","2.12559","","3.15684","-2.20005","-2.72646"
"","5.33259","2.12867","","5.3326","2.12855","","3.16278","-2.19908","-2.72597"
"","5.33853","2.13164","","5.33854","2.13152","","3.16872","-2.1981","-2.72548"
"","5.34447","2.13461","","5.34448","2.13449","","3.17466","-2.19713","-2.72499"
"","5.35041","2.13758","","5.35042","2.13746","","3.1806","-2.19615","-2.72451"
"","5.35635","2.14055","","5.35636","2.14043","","3.18654","-2.19517","-2.72402"
"","5.36228","2.14352","","5.3623","2.1434","","3.19248","-2.1942","-2.72353"
"","5.36822","2.14649","","5.36824","2.14637","","3.19842","-2.19322","-2.72304"
"","5.37416","2.14946","","5.37418","2.14934","","3.20436","-2.19224","-2.72255"
"","5.3801","2.15243","","5.38012","2.15231","","3.2103","-2.19127","-2.72206"
"","5.38604","2.1554","","5.38606","2.15528","","3.21624","-2.19029","-2.72158"
"","5.39198","2.15836","","5.39199","2.15825","","3.22218","-2.18931","-2.72109"
"","5.39792","2.16133","","5.39793","2.16122","","3.22812","-2.18834","-2.7206"
"","5.40386","2.1643","","5.40387","2.16419","","3.23406","-2.18736","-2.72011"
"","5.40979","2.16727","","5.40981","2.16716","","3.24","-2.18638","-2.71962"
